ID,RollNumber,Name,Age,Course,Address,PhoneNumber,FatherName,MotherName,Income,sem 1,sem 2,sem 3,sem 4,Semester Predicted GPA,Project1,Project2,Project3,Project4,Project1_Status,Project2_Status,Project3_Status,Project4_Status,Project Predicted GPA,Aptitude1,Aptitude2,Aptitude3,Aptitude4,Aptitude5,Aptitude6,Aptitude7,Aptitude8,Aptitude9,Aptitude10,Aptitude11,Aptitude12,Communication1,Communication2,Communication3,Communication4,Communication5,Communication6,Communication7,Communication8,Communication9,Communication10,Communication11,Communication12,LogicalTest1,LogicalTest2,LogicalTest3,LogicalTest4,LogicalTest5,LogicalTest6,LogicalTest7,LogicalTest8,LogicalTest9,LogicalTest10,LogicalTest11,LogicalTest12,Average Score,Rank
6a617f9d-d11b-495c-83ff-2a695f83bbe7,485,John Wells,22,CSE,"210 Hall Locks Apt. 079
South Arianamouth, OH 28143",7014776725,Ivan Pierce,Katherine Flores,56083.94,6.38,5.15,4.48,5.11,6.5,89,89,54,97,On Time,Late,On Time,On Time,79.2,76,61,47,30,82,66,45,61,52,69,79,50,71,73,47,62,64,35,70,67,71,57,69,93,55,30,67,76,31,57,37,48,67,94,89,61,57.94,177
a0e26e08-0206-408e-aeeb-9a17ae7e0e4b,272,Andrew King,21,ECE,"791 Linda Crescent
Woodside, GA 79027",607.223.2178x89965,Sarah Lester,Amanda Livingston,53709.87,7.94,8.4,4.14,7.67,5.67,58,54,86,45,On Time,Late,On Time,Late,81.98,100,53,78,48,84,56,34,51,91,69,95,91,47,60,64,86,91,47,43,35,78,55,86,67,54,68,75,65,93,43,47,70,70,91,42,44,57.92999999999999,178
b8f24ee6-1990-465f-907a-a37f00aea793,37,Rachel Thomas,25,ECE,"18991 Jones Mountains
Port Anthonyview, CO 93844",614.874.6204x38448,Anita Cunningham,Lawrence Marks,97114.21,7.06,6.84,6.21,7.63,9.38,90,45,89,43,On Time,On Time,On Time,Late,63.1,85,80,100,65,92,86,68,84,61,64,65,80,75,32,89,80,86,51,57,53,41,52,79,57,54,75,56,47,86,37,41,77,30,65,85,80,57.896,179
aaa316ac-00a0-472a-b555-37ee6d3cb777,296,Mary Washington,21,ECE,"96000 Amanda Knoll Apt. 248
Robertmouth, NY 44294",001-381-253-9337,Jesse Kelly,Eric Williams,98664.6,5.03,6.88,6.13,7.41,7.06,35,85,96,92,On Time,Late,Late,Late,96.34,41,96,74,67,58,54,41,76,73,97,47,79,78,87,90,81,98,48,85,79,45,42,80,30,32,48,84,90,56,71,91,82,80,46,71,77,57.879999999999995,180
fbc9024e-b7e2-4b8c-9b08-77220d624376,189,Benjamin Gaines,18,CSE,"3965 Samantha Ford Suite 496
North Stacey, MO 63691",+1-918-721-0662,Jaime Blackburn,Anita Walker,58721.79,8.11,9.18,5.85,5.45,7.51,96,50,97,87,Late,Late,On Time,On Time,56.79,72,79,38,77,71,96,81,46,70,31,63,51,78,82,66,95,100,33,100,43,91,36,82,100,38,50,51,88,84,93,95,54,58,52,71,74,57.86,181
c3782096-f1dc-411d-a9d7-b1a8b837426a,30,Timothy Blanchard,25,CIVIL,"22192 Noah Inlet Suite 989
Brittanyshire, AZ 21967",(973)882-8484,Christopher Orozco,Nathan Cain,85170.44,4.66,9.52,8.43,9.57,8.0,55,98,56,87,On Time,Late,On Time,Late,94.18,99,37,84,89,83,41,40,71,53,81,53,88,81,71,100,90,88,37,42,56,81,77,100,61,69,58,57,45,36,37,71,68,39,76,72,38,57.836,182
1ef7f6d9-78e3-4a7c-92c1-78732cae30d4,11,Daniel Green,23,EEE,"864 Hill Crossroad Apt. 076
Michaelfort, MO 57219",+1-945-555-3931,Madison David,Mike Gibson,96738.92,5.22,9.42,6.43,7.32,9.07,52,51,44,38,On Time,Late,Late,On Time,71.1,48,98,30,58,66,42,99,69,77,54,76,92,38,38,57,81,43,32,73,52,77,37,67,60,81,48,85,51,39,74,79,52,100,40,57,57,57.83399999999999,183
b8a73d8e-ee19-46ae-88a6-e9f9af3aac56,191,Gregory Gilmore,23,EEE,"USNV Gonzalez
FPO AA 42184",860-748-9694x454,Emily Owens,Joyce Barrett,59811.28,8.79,6.71,8.13,6.05,9.65,61,66,56,59,On Time,Late,On Time,On Time,78.38,92,67,73,78,77,75,59,52,75,33,91,75,36,72,31,78,98,86,90,73,41,53,78,36,67,70,88,79,86,99,56,33,45,41,32,90,57.806,184
4f2020c5-82fd-442b-a26a-502049d333e2,258,Elizabeth Lee,18,CIVIL,"3910 Phillips Center
Lake Janet, VI 22281",001-405-691-1884,Susan Byrd,Tim Stanley,78510.97,5.58,6.94,6.06,7.2,7.19,57,44,51,71,On Time,On Time,On Time,On Time,75.81,78,34,46,84,74,42,79,52,42,100,76,74,56,46,57,90,91,51,94,53,38,73,96,90,42,51,82,68,60,64,44,87,61,47,72,42,57.8,185
9bb7763c-e1e8-4180-90c9-b961c93666b9,213,Jennifer Washington,25,CIVIL,"PSC 6788, Box 2832
APO AE 24904",+1-995-244-3885x54466,Patricia Shaw,Tonya Lester MD,84435.26,8.16,6.08,6.16,4.43,8.94,67,93,31,93,On Time,Late,Late,Late,70.98,57,79,52,95,84,92,66,79,33,69,59,90,73,65,50,78,76,96,41,76,48,45,43,78,54,50,81,74,56,85,63,95,96,42,78,41,57.784000000000006,186
dc8c2925-cdc2-42c5-b9e2-92eac6630734,291,Lance Sanchez,25,CSE,"7997 Dougherty Shoal
Lake Katelyn, CA 56868",758.392.0015x7025,Stephen Wise,Sandra Perkins,82652.45,8.5,5.45,7.34,7.61,9.86,78,72,79,94,On Time,Late,Late,On Time,70.5,80,97,88,74,71,32,40,64,52,35,43,83,52,44,54,59,63,49,81,32,97,58,88,70,59,83,83,92,86,32,37,60,85,76,66,55,57.672000000000004,187
b753449e-5050-4d01-a654-ba48db192ca5,40,Tiffany Kelly,22,MECH,"697 Nancy Spur Suite 116
New Shirley, ND 31240",001-897-736-3662x171,Gregory Morgan,Kenneth Ramirez,73466.55,7.26,7.63,8.86,4.94,8.18,37,38,96,68,On Time,On Time,Late,On Time,82.87,60,97,61,40,84,66,38,84,39,80,72,87,90,31,38,57,76,57,97,89,94,34,96,38,42,96,40,58,71,33,43,71,87,87,92,72,57.61,188
1f1e13f1-9c22-4db0-b2bd-0ce6b71d918b,290,Vicki Davies,19,CIVIL,"605 Davis Run
Joshuaborough, LA 20776",618-938-7183x04127,Melissa Robinson,Samantha Campbell,60606.04,9.92,9.62,4.78,7.49,7.42,63,36,95,75,Late,On Time,Late,Late,81.14,77,46,98,86,56,98,74,32,94,41,85,64,74,51,97,40,34,58,81,61,37,30,37,81,72,75,100,70,34,62,92,70,34,47,84,54,57.512,189
f34abd39-01e8-460b-a049-a7fe46290a06,55,Tonya Weaver,21,CIVIL,"90110 Tammie Park Apt. 732
Justinmouth, OK 52960",920-272-4205,Emily Summers,Richard Richardson,98578.07,8.38,4.42,7.96,7.47,7.51,60,32,90,35,Late,On Time,Late,On Time,83.97,68,59,85,44,44,34,36,49,40,65,73,50,88,52,92,72,86,38,66,30,39,87,31,83,45,100,69,70,64,53,78,33,89,85,89,63,57.496,190
8bc68ae2-c6c4-49b7-8f97-3469850b51cf,458,Richard Owen,18,ECE,"515 Martinez Hollow Suite 447
Lake Derrick, MH 91389",+1-335-756-4560x767,Alison Lawrence,Michael Castillo,94869.94,9.13,8.29,6.12,5.04,9.77,54,86,40,71,On Time,On Time,Late,Late,52.63,99,93,91,49,34,57,95,66,96,55,57,35,54,48,64,94,96,84,53,71,70,62,82,96,69,87,57,98,40,45,99,96,77,71,87,94,57.48,191
11f077c3-80f0-42e3-adc2-e9b31765cd15,42,Crystal Mills,24,EEE,"92252 Mcmahon Fork
Port Kathy, VT 91191",662.273.1290,Brian Stuart,Carl Carson,91672.52,5.93,6.54,9.67,6.41,7.79,46,86,69,77,On Time,On Time,Late,Late,75.33,45,85,82,43,72,95,99,50,97,37,45,60,57,58,55,37,91,47,91,100,47,71,94,79,57,45,88,77,89,74,78,53,47,93,58,65,57.424,192
da7cc18a-fb03-4847-96df-1f0e1bc81b18,223,Aaron Baldwin,20,EEE,"83631 Cortez Crest
Paulborough, AR 81171",+1-952-903-2897x18745,Roger Hunter,Valerie Reid,53498.48,8.29,7.89,7.96,4.5,8.81,55,54,40,32,Late,Late,On Time,On Time,92.23,50,54,100,70,98,63,31,50,32,81,57,41,43,80,86,98,52,61,65,64,89,38,72,49,34,81,40,88,67,34,34,43,69,66,90,96,57.408,193
19d9ae37-3fe7-41ba-8109-1775b84736f9,221,Christina Torres,21,MECH,"36199 Anthony Loop
Port Tinaview, PR 12992",610-461-7565,Tiffany Hicks,Jonathan Wu,57158.89,5.73,9.74,8.06,4.25,6.84,64,61,44,96,Late,On Time,Late,On Time,57.91,35,64,55,34,48,89,51,54,45,40,30,94,38,73,34,31,88,63,32,45,76,69,38,57,48,96,71,63,71,74,93,93,94,73,41,71,57.35,194
e6989201-654d-425b-8fff-232afeaaa94d,205,Lisa Griffin,22,CIVIL,"87953 Cynthia Underpass
South Danielle, HI 11040",001-363-562-4073x209,Alexander Sullivan,Steven Thomas,58688.97,6.32,6.26,9.33,7.5,9.75,55,37,58,75,Late,On Time,Late,On Time,62.79,97,65,84,45,73,37,92,35,54,35,44,50,58,97,60,66,55,56,62,56,31,75,67,81,69,66,33,60,31,85,61,71,50,53,68,83,57.30799999999999,195
a2fd471c-0aba-4998-9eda-1bf2d3759050,378,Andrew Thompson,20,ECE,"6846 Horton Plains
South Scott, OR 10238",(361)836-6923x8552,Carrie Chan,Jessica Ritter,91876.59,4.4,4.71,4.37,5.02,5.71,44,30,93,93,On Time,Late,Late,Late,86.68,59,50,59,57,39,91,87,53,37,40,60,67,87,36,98,52,81,76,61,47,78,98,96,66,89,38,86,39,95,52,83,31,72,62,61,61,57.278,196
2b16b616-4ae7-4652-820b-3042f84a70d0,277,Tracy Graham,23,MECH,"335 Donovan Lodge
Lake Jacqueline, TX 73024",001-788-879-0323x36041,Randall Mann,Laura Richards,79207.48,8.86,4.12,9.77,8.76,6.7,77,69,38,59,On Time,On Time,On Time,Late,55.57,45,46,54,85,98,32,50,51,48,97,91,94,80,48,34,57,90,87,89,30,33,47,60,52,76,70,40,44,51,74,51,44,55,46,77,78,57.254,197
df02c951-e45e-4f8a-809a-f99560944add,73,Timothy Anderson,21,CIVIL,"59525 Devin Passage Suite 634
Hodgeberg, IA 35497",+1-697-641-5636,Brian Evans,Robert Rodriguez,55353.77,8.06,4.4,8.23,6.08,6.42,78,67,35,32,Late,On Time,Late,On Time,79.62,75,33,76,85,32,39,31,90,43,50,96,49,41,66,39,36,85,79,97,46,93,72,42,60,36,42,42,96,76,100,55,37,86,94,64,91,57.208000000000006,198
72d06014-0af8-421a-8b8c-cbac2fe83ba6,381,Kevin Mathis,25,ECE,"8150 Jacqueline Circles Apt. 150
Tiffanytown, IA 77362",(567)268-5049x58793,Jean Keith,Jesse Mendez,75200.02,5.93,8.87,7.97,8.65,8.76,70,96,90,76,On Time,Late,Late,Late,75.1,35,70,87,70,72,88,53,64,52,54,35,93,98,93,95,85,60,92,91,33,60,83,74,75,71,61,70,50,34,94,79,78,32,83,70,34,57.172000000000004,199
86537629-64ed-484f-9970-c614b7c5d1f5,152,Cheryl Hall,23,CSE,"Unit 7896 Box 9584
DPO AA 19341",394.639.4136,Ariel Davis,Linda Patton,88436.24,7.15,7.59,8.54,9.02,6.2,42,93,69,86,On Time,Late,Late,Late,75.64,61,56,84,72,41,34,54,97,48,57,54,74,37,64,39,39,78,30,97,79,76,39,41,64,45,46,62,84,91,35,85,100,32,66,34,66,57.168000000000006,200
c16827d6-dfb8-467f-8516-3ac0b044876f,372,Troy Walker,18,MECH,"4126 Todd Forks
Sellerschester, ND 02379",001-697-762-0081x240,Levi Blake,Destiny Jensen,55061.39,7.78,9.88,7.86,6.24,5.72,92,34,61,52,Late,On Time,On Time,On Time,83.1,90,74,60,63,68,66,89,38,58,79,92,71,98,79,92,88,44,57,81,97,40,36,74,56,72,77,90,97,55,40,87,69,96,40,42,70,57.164,201
7f9c65ca-1b2f-4a91-9316-7740c8a43c05,128,Miranda White,19,MECH,"323 Bray Rapids Suite 476
Lake Ericshire, ID 84937",315.826.6212x91304,Justin Olson,James Wyatt,94800.49,9.77,5.27,9.33,6.07,7.41,44,41,77,92,Late,Late,Late,On Time,90.13,41,70,80,30,44,42,47,33,56,80,51,54,93,90,61,32,35,46,84,64,38,72,56,37,31,43,38,87,89,94,92,36,34,53,37,97,57.10799999999999,202
b4af4366-3344-4bd5-ad1f-6ae117bd4aa8,444,Sara Cruz,20,EEE,"734 Timothy Station Suite 979
Rodriguezmouth, NC 79881",915-847-6032,Heather Romero,Jennifer Baker,96782.61,6.76,9.81,9.96,9.38,7.11,60,89,56,70,Late,Late,On Time,Late,55.78,74,95,89,77,75,64,35,88,31,75,74,92,42,39,96,31,79,89,54,37,43,95,57,53,33,94,77,61,59,37,93,59,94,96,37,77,56.977999999999994,203
2b96b40f-23e6-4a95-9c37-44884f8c8bb9,24,Jane Bailey,21,CIVIL,"USNS Cooper
FPO AP 26444",001-535-909-2892x058,Stephanie Flowers,Carolyn Sexton,64335.66,8.83,7.35,7.87,9.96,6.63,82,81,82,84,On Time,On Time,On Time,Late,59.01,89,51,46,76,71,30,51,36,34,39,81,44,85,54,34,47,54,67,81,55,96,90,47,100,78,52,45,68,80,80,30,54,61,79,71,75,56.928,204
66810caa-98ea-41ff-a9cb-7069197caf03,293,Joy Lee,23,CIVIL,"6010 Steven Via
Mitchellton, CT 80542",001-840-775-7310x48992,Thomas Weeks,Kenneth Mckenzie,95394.88,5.68,6.81,5.54,4.85,9.39,43,77,43,57,On Time,On Time,Late,Late,80.22,66,50,74,67,62,96,55,97,53,56,31,67,63,43,43,55,96,59,41,68,74,48,54,36,54,89,49,99,46,35,36,91,72,85,82,92,56.922000000000004,205
5ecea427-bc0a-43a4-978b-65d63666a99d,49,Robert Hill,22,CIVIL,"3267 Frank Neck Suite 693
New Paulburgh, NE 33138",8255774764,Joshua Cortez,Nicholas Chavez,59205.75,9.84,6.47,9.42,6.61,9.19,97,41,55,80,Late,Late,Late,Late,55.38,61,67,69,79,46,66,95,75,92,73,65,92,91,35,85,69,66,58,40,50,96,75,96,31,75,58,76,59,60,44,32,40,87,31,59,97,56.914,206
5151b4db-47e4-4057-89cf-25f237d07cf0,494,Wendy Schroeder,24,CIVIL,"69761 Deleon Circle Apt. 246
New Jessica, AR 78846",691.863.6551,Mrs. Angela Delgado,Clinton Jones,79423.02,5.33,8.61,6.74,8.76,9.48,68,83,97,59,Late,Late,On Time,Late,71.03,57,83,66,48,68,85,55,39,59,32,47,62,43,74,39,84,50,70,37,96,49,100,31,52,36,35,52,66,31,42,71,44,96,72,74,90,56.902,207
4dc953a8-f8f5-43b3-acba-9f878beedf54,370,Kelli Williams,25,CIVIL,"710 Nichole Light
North Lisafurt, CT 91040",722-774-1097,Kimberly Clark,Jason Hampton,50451.93,4.18,9.57,7.74,6.64,9.89,80,84,99,41,Late,Late,Late,On Time,55.49,91,85,48,31,74,44,76,73,76,94,80,65,90,74,57,70,62,63,56,76,76,50,43,85,64,61,93,88,62,48,88,85,53,56,56,69,56.876,208
e612570c-b141-49e5-98b8-dc5160c5c06a,182,Megan Allen,24,MECH,"45908 Dunn Dam Suite 849
Roseton, WY 26504",+1-531-809-4656,Jay Johnston,Robert Campbell,82698.18,4.52,9.4,9.93,6.95,6.49,52,99,31,45,On Time,Late,Late,Late,65.86,90,97,35,81,60,83,99,60,56,78,88,65,73,34,50,79,70,61,93,94,55,78,55,49,75,96,76,60,66,70,64,62,81,94,38,98,56.870000000000005,209
dbcf04b0-d335-454a-9af8-a539a748ac07,336,Allison Lowe,19,MECH,"447 Harding Centers
Port Bobby, FM 81549",(944)989-9870,Dr. Rachel Banks MD,Vincent Smith,55778.82,4.77,5.91,7.01,6.19,8.25,47,65,64,92,Late,Late,Late,On Time,59.06,54,68,60,74,32,68,62,89,82,59,98,99,75,44,65,76,52,55,99,84,56,44,53,38,77,73,70,38,60,55,34,97,72,64,37,80,56.862,210
42747e2b-170c-421c-9833-8b4b583deb30,178,Kimberly Ferguson,25,CIVIL,"95158 Baker Gardens
Port Mario, MA 55934",+1-404-986-1042x383,Clayton Simmons,Ryan Anderson,92494.35,7.01,8.85,6.4,8.5,9.95,78,56,91,52,Late,On Time,Late,On Time,93.25,81,97,81,83,74,48,96,43,93,77,50,81,71,74,88,58,97,94,70,80,50,65,42,47,95,37,95,64,70,44,89,53,57,67,79,53,56.839999999999996,211
caf19cc1-3c1c-4f2b-83d6-4fe41879e244,6,Destiny Dean,21,MECH,"2123 Jessica Overpass
Mooreburgh, NM 99103",(471)427-7079,David Taylor,Jessica Wright,89691.24,9.01,7.56,4.87,6.41,8.65,77,41,55,69,On Time,On Time,On Time,Late,63.47,80,89,70,43,91,54,69,78,32,48,75,60,96,92,47,63,85,46,46,83,33,38,70,65,49,37,64,85,97,35,99,64,32,63,64,87,56.824,212
848628c0-c6a6-4fc8-a825-a1318cfdc7a2,311,Aaron Thompson,23,MECH,"947 Austin Club
Josephmouth, WI 13679",(232)656-9108,Karen Pratt,Cody Jackson,93778.72,8.83,8.5,5.64,9.32,7.78,92,39,60,98,On Time,Late,On Time,On Time,90.28,39,30,57,97,86,55,45,69,30,44,83,47,76,63,79,43,44,91,46,33,40,59,61,61,93,70,91,97,53,88,89,89,55,75,84,78,56.812,213
965a1f89-3603-41e3-866c-2a2de1929451,188,Angelica Harris,22,ECE,"9822 Linda Lake Suite 326
New Laurieport, MD 72360",001-871-561-6690x207,Stephanie Gonzalez,Latoya Holmes,55011.4,7.53,4.93,4.73,8.99,9.07,35,51,56,41,On Time,On Time,Late,Late,59.77,89,59,36,36,30,32,92,54,81,85,86,76,30,48,47,100,96,73,43,45,87,76,61,54,43,99,100,73,51,61,54,63,32,57,75,85,56.76800000000001,214
a68932b7-e055-415a-9174-66656e6bd2f4,129,Samantha Barber,19,CSE,"7709 Cindy Orchard
Sharonhaven, NM 06630",(882)828-6244x00621,Michael Nelson,Lisa Rodriguez,91356.49,7.97,5.77,9.74,8.52,8.6,57,46,38,60,On Time,On Time,Late,On Time,87.22,84,53,85,84,69,59,57,41,61,45,79,82,91,83,60,35,44,60,96,30,75,94,55,61,72,66,81,77,37,40,87,93,65,94,92,45,56.763999999999996,215
83ac680b-8153-4b21-849f-c1dbbd699f32,143,Sarah Jones,21,MECH,"0464 Mary Skyway Suite 321
North Rebecca, DE 35194",(409)649-8963,Patricia Schultz,Lisa Green,55485.98,9.26,6.58,7.0,4.73,6.28,38,46,75,97,Late,Late,On Time,On Time,50.47,96,51,36,38,56,90,58,56,71,99,73,97,86,89,96,100,39,81,81,59,53,59,54,42,57,73,81,72,69,82,34,69,73,77,81,88,56.75,216
e8033371-6a87-4f06-bd35-d05d19b73e58,354,Kimberly King,22,ECE,"881 Darren Port
Alexandermouth, ME 27664",(352)298-4156,Phillip Wright,Elizabeth Morales,83293.69,8.26,8.55,5.43,9.45,6.6,71,56,31,76,Late,On Time,On Time,On Time,62.03,91,94,93,97,35,90,30,52,47,58,100,77,70,52,44,51,58,67,64,45,32,50,51,90,75,45,46,99,64,77,70,97,81,77,80,48,56.726,217
e1c36dd0-5c60-42d6-a9d1-1fe690d05500,169,Samuel Quinn,20,ECE,"740 Scott Plaza Suite 932
Port John, CA 81978",+1-712-963-2862x837,Dana Rodriguez,Jorge Mcclain,68522.79,6.71,8.5,7.36,5.07,6.58,82,96,68,83,Late,On Time,On Time,Late,94.04,80,84,41,67,58,97,32,95,93,56,59,36,38,37,56,91,66,77,82,80,91,52,69,97,32,89,86,91,61,46,79,93,97,68,74,50,56.724000000000004,218
b6c8befb-cf74-41cc-a026-2bec30eebcb1,231,Tina Davis,20,CIVIL,"57284 Martinez Valleys
New Donhaven, LA 05355",+1-696-425-0398,Catherine Sellers,Phillip Miller,99451.43,8.55,5.15,4.03,9.38,8.22,52,41,40,83,On Time,On Time,Late,On Time,79.04,100,46,97,42,37,70,34,63,57,35,78,87,100,61,69,69,81,71,54,30,73,42,53,32,45,61,71,59,57,92,88,70,60,81,48,77,56.652,219
989b80ae-a4c9-4989-a4ee-eb469df3dbf9,357,Aaron Hill,18,EEE,"88929 Hartman Harbors Apt. 469
North Jamesborough, NH 25290",848-883-8635,Jonathan Russell,Gina Williams,56163.97,8.56,4.52,9.18,4.55,8.16,93,86,76,44,Late,Late,On Time,On Time,81.86,92,71,67,31,74,90,44,73,63,89,91,82,46,30,65,99,75,55,42,50,65,67,59,32,78,30,46,82,96,100,83,36,47,53,95,79,56.604,220
11b0e2bc-b6f2-4aa3-80a1-54c11131c43c,45,Jessica Marshall,19,ECE,"7988 Dana Islands
Lake Kurt, PA 68610",+1-770-831-3644x167,Gerald Walls,Andrew Jones,96658.71,7.79,9.41,4.14,7.65,8.15,58,53,34,76,On Time,On Time,On Time,On Time,51.74,52,61,67,67,97,69,48,79,76,88,36,57,97,87,66,55,44,69,63,54,88,48,39,74,66,48,58,62,37,30,44,82,54,52,51,92,56.577999999999996,221
77fbf928-1110-473b-beac-b85a2c5e5638,467,Natasha Perez,22,ECE,"09458 Dakota Plain
Monicaborough, TX 09770",001-303-892-8268,John Gomez,James Avila,78456.86,6.39,9.15,7.11,4.28,6.69,55,83,70,37,On Time,Late,On Time,Late,80.04,54,97,89,62,59,93,45,48,71,57,56,88,89,79,67,87,93,87,37,44,90,64,59,31,32,63,31,42,49,37,56,56,68,93,74,77,56.54600000000001,222
49742ea4-beaa-46e1-bc85-d31b2d32a8c2,17,Brandon Mcdonald,24,ECE,"06512 Stevens Overpass Apt. 376
West Andrew, WV 95322",+1-411-912-8744x05237,Jessica Macdonald,Aaron Roberts,74081.97,9.52,4.58,7.39,9.61,6.54,68,98,43,60,Late,On Time,Late,Late,70.02,75,61,90,95,31,43,100,39,76,48,50,75,49,87,60,81,63,57,50,57,37,41,81,36,56,43,33,34,48,68,70,56,51,35,53,95,56.512,223
f3a77e4c-1244-4b10-90c1-14e9a12de6f2,473,Dylan James,20,MECH,"568 Jones Forks
Morganberg, ME 35035",(625)732-6051x97642,Pamela Barton,Sherri Dougherty,84541.08,5.82,5.82,5.21,6.87,9.81,50,47,41,96,Late,Late,On Time,Late,67.65,69,70,93,91,55,49,64,49,35,92,86,53,72,52,95,76,75,41,81,88,73,52,63,91,85,46,56,88,79,80,86,94,55,55,89,61,56.492000000000004,224
3234c56f-91b9-4e2e-ba5f-7d0d62c8f778,318,Larry Johnson,19,ECE,"841 Karen Forges
West Christopher, NY 84341",960.828.2392,Jordan Martinez,John Wilson,60192.45,4.54,7.78,7.99,8.99,8.3,74,90,35,60,Late,On Time,Late,On Time,72.09,85,68,62,92,87,63,44,83,99,67,30,61,79,85,52,69,46,83,95,91,34,87,56,50,93,33,87,66,92,50,49,59,50,77,40,91,56.477999999999994,225
da5164e0-7208-4097-b226-abddb664cc8b,316,Caleb Martinez,22,EEE,"86656 Friedman Springs
Zacharyport, KY 04602",+1-391-520-5716,Julia Medina,Susan Jones,80441.17,6.1,5.63,8.97,8.03,5.79,71,95,45,58,Late,Late,On Time,Late,57.26,37,40,97,72,91,47,68,75,75,40,75,62,60,51,38,92,58,83,33,85,66,61,50,66,32,77,83,88,93,30,68,85,81,89,33,91,56.410000000000004,226
21179032-a733-4755-a366-69a187b67857,159,Jonathan Ramos,23,ECE,"3943 Judy Pine Apt. 364
South Tinatown, NE 37175",+1-917-514-2247x8080,Kimberly Cook,Barbara Rhodes,67858.88,5.87,9.7,9.31,8.93,5.57,88,46,84,41,Late,On Time,Late,On Time,70.27,73,83,40,51,75,98,87,63,78,52,85,80,59,39,39,34,32,90,71,44,68,88,47,55,40,72,50,81,43,39,38,32,64,55,79,71,56.36800000000001,227
49f5f511-b7bf-4f4c-ac3d-2e7e937aeec7,74,Anthony Coleman,22,MECH,"Unit 3680 Box 1030
DPO AP 32032",(707)483-8359x8977,James Hayes,Jesus Jimenez,69162.68,6.52,8.28,6.59,5.87,5.15,99,78,70,46,On Time,On Time,Late,Late,64.66,85,68,87,57,64,88,72,38,86,66,52,79,68,38,50,72,39,40,33,100,89,35,93,98,50,91,96,44,80,99,73,50,47,79,65,35,56.362,228
5b4cb198-a78d-4a57-ad87-7135a94b99ab,270,Sandra Robinson,21,CIVIL,"32445 Burke Loaf
East Kristenside, AK 88155",212.368.9833x70758,Nathan French,Michael Miranda,66970.86,5.61,5.21,8.11,6.62,6.08,94,50,92,74,On Time,Late,On Time,On Time,59.15,30,93,64,90,87,88,87,73,75,100,71,80,72,89,82,62,93,75,90,46,51,93,91,79,30,66,65,39,62,45,48,94,75,34,83,57,56.246,229
cdbf6a33-1fa1-40b7-9fb2-224eae94aac3,208,Michael Ferguson,18,MECH,"25870 Donald Lodge
Brandttown, MT 07932",+1-745-290-6443,Allison Watkins,Sean Rice,99732.13,5.19,4.61,5.95,4.17,8.91,38,62,89,60,Late,On Time,On Time,On Time,55.85,99,51,57,30,36,42,66,53,59,71,82,83,93,82,39,69,81,50,49,58,63,86,95,97,85,48,89,88,99,83,35,39,83,51,81,36,56.152,230
95d6bd88-6855-4bdc-aaee-beb9ef48e6fd,488,Regina Mills,21,MECH,"171 Torres Spring Suite 190
Mirandaville, MA 38529",001-355-741-4211x0405,Mr. Geoffrey Brown,Michael Lee,79978.29,6.83,7.6,6.08,9.75,9.45,45,47,83,37,On Time,On Time,On Time,On Time,69.02,85,49,91,96,65,89,69,50,71,95,98,40,31,66,43,70,60,66,57,93,53,57,97,99,67,76,96,55,75,71,54,61,78,69,38,63,56.09400000000001,231
29dbd184-5d53-4bb7-b798-d5683bbd160f,294,Harold Gallagher,18,MECH,"08964 Thomas Passage
New Eric, MS 12188",371.483.1542,Jamie Powell,Thomas Hanson,82790.02,4.73,5.14,7.1,7.65,9.08,50,62,62,41,Late,On Time,On Time,On Time,92.33,79,91,88,59,77,98,58,50,71,82,77,56,34,67,34,52,73,52,80,42,34,55,84,60,53,60,94,63,31,49,62,88,66,68,50,63,56.081999999999994,232
d85f4e7f-f8f3-4765-bbe2-76f15c703ec4,75,Lori Martin,18,MECH,"8862 Richardson Parkway
Jeffreychester, VI 51089",(306)622-8051x977,Ashley Higgins,Victor Harris,51815.15,9.03,5.17,8.23,6.91,8.4,48,54,60,76,On Time,Late,On Time,On Time,74.99,86,84,53,88,54,70,69,55,42,90,88,62,67,64,63,98,45,82,64,62,33,47,67,52,69,64,59,63,55,95,92,85,92,37,46,83,56.077999999999996,233
c96d6dee-9a22-43e3-85f1-ac2f85291209,367,James Marshall,18,EEE,"8463 Gregory Circle
West Lisa, CT 41532",001-908-325-4160x161,Ashley Keith,Michael Smith,51461.37,4.84,4.72,9.8,4.6,9.8,86,36,56,65,On Time,On Time,On Time,Late,72.03,58,97,98,31,80,37,44,54,79,93,47,32,40,84,49,50,34,32,59,72,97,54,94,87,36,56,37,95,73,71,77,65,62,63,40,79,55.965999999999994,234
04d7a070-43b8-466d-bdcf-7e67246f64b8,324,Michael Johnson,22,CSE,"030 Zachary Keys
Mendozatown, FL 66145",873-696-4197x961,Jacob Welch,Derek Stewart,68115.93,7.99,7.98,7.48,7.32,5.23,65,63,46,31,Late,On Time,Late,Late,98.54,94,61,51,44,62,85,73,32,38,63,97,73,68,42,48,44,55,73,99,81,100,77,37,73,35,100,94,74,95,66,77,35,37,70,30,30,55.95399999999999,235
